id,uri,prefLabel,definition
SDN:L35::MAN0277,http://vocab.nerc.ac.uk/collection/L35/current/MAN0277/,Eppley Laboratory Inc.,"A US-based company that manufactures and supplies instruments for the measurement of solar and atmospheric irradiance. Founded in Newport, Rhode Island in the US in 1917."
SDN:L35::MAN0210,http://vocab.nerc.ac.uk/collection/L35/current/MAN0210/,Endress and Hauser Ltd,"A Swiss-based globally operating process and laboratory instrumentation and automation supplier. Founded in 1953 as L Hauser KG, it began operating as Endress+Hauser in 1957."
SDN:L35::MAN0215,http://vocab.nerc.ac.uk/collection/L35/current/MAN0215/,NORBIT Subsea,"A Norwegian company founded in 1995, headquartered in Trondheim. NORBIT Subsea specialise in the supply of underwater instrumentation and communication solutions, in particular wide-band multibeam sonar."
SDN:L35::MAN0274,http://vocab.nerc.ac.uk/collection/L35/current/MAN0274/,"University of Cantabria, Environmental Hydraulics Institute","A Spanish-based joint research institute between the University of Cantabria and the Government of Spain, focused on the sciences and technologies related to the water cycle. Founded in 2007."
SDN:L35::MAN0121,http://vocab.nerc.ac.uk/collection/L35/current/MAN0121/,Gill Instruments,"Based in Lymington, UK, Gill Instruments Ltd supplies ultrasonic anemometers for wind speed and direction measurement, along with wind accessories."
SDN:L35::MAN0194,http://vocab.nerc.ac.uk/collection/L35/current/MAN0194/,Hiden Analytical Inc.,"A UK and US-based company specialising in the design, development and manufacture of advanced quadrupole mass spectrometers for vacuum, gas, plasma, and surface science. Founded in 1981 in Warrington, the United Kingdom, Hiden Analytical also has regional headquarters in Livonia, Michigan, United States."
SDN:L35::MAN0199,http://vocab.nerc.ac.uk/collection/L35/current/MAN0199/,Geonica,"A designer and manufacturer of remote ultra-low power dataloggers and data collection platforms for the acquisition and transmission of data and images, compatible with many sensors for the measurement of all types of meteorological, hydrological, physical and environmental parameters. Founded in 1974."
SDN:L35::MAN0114,http://vocab.nerc.ac.uk/collection/L35/current/MAN0114/,PANalytical B.V.,"PANalytical was a manufacturer of analytical instrumentation and software for X-ray diffraction (XRD) and X-ray fluorescence spectrometry (XRF). The materials characterization equipment is used for scientific research and development, for industrial process control applications and for semiconductor metrology. PANalytical, formerly Philips Analytical, was founded in 1948 and merged with Malvern Instruments Ltd. On the 1st of January 2017 to form Malvern Panalytical. Its headquarters were in Almelo, The Netherlands, with application laboratories established in Japan, China, the USA and The Netherlands."
SDN:L35::MAN0319,http://vocab.nerc.ac.uk/collection/L35/current/MAN0319/,Airmar Technology Corporation,"An ultrasonic sensor technology company specialising in the design and manufacture of high-performance ultrasonic transducers and sensors. Founded in 1982 and headquartered in Milford, New Hampshire, their products are widely used in marine, industrial, and commercial applications, including fish-finding transducers, weather stations, and flow sensors."
SDN:L35::MAN0261,http://vocab.nerc.ac.uk/collection/L35/current/MAN0261/,Helmholtz-Zentrum Hereon,"A research and technology centre based in Geesthact, Germany. Scientific spectrum encompasses high-performance materials, processes and environmentally friendly technologies for mobility and new energy systems. Research is conducted on biomaterials for medicine and increasing quality of life. Hereon addresses the challenges of climate change and facilitates sustainable management of coasts and the marine environment. Founded in 1956."
SDN:L35::MAN0157,http://vocab.nerc.ac.uk/collection/L35/current/MAN0157/,Onset Computer Corporation,"A company that designs and manufactures data loggers and monitoring solutions which are used to measure, record, and manage data for improving the environment and preserving the quality of temperature-sensitive products. Their HOBO data logger and weather station products are used around the world in a broad range of monitoring applications, from verifying the performance of green buildings and renewable energy systems to agricultural and coastal research. It was founded in 1981."
SDN:L35::MAN0020,http://vocab.nerc.ac.uk/collection/L35/current/MAN0020/,Teledyne Webb Research,"A Teledyne Marine brand that specialises in neutrally buoyant, autonomous drifters and profilers, autonomous underwater gliding vehicles and moored underwater sound sources. It is notable for the APEX (Autonomous Profiling Explorer) profiling float and Slocum Glider."
SDN:L35::MAN0198,http://vocab.nerc.ac.uk/collection/L35/current/MAN0198/,Hydro-Bios,"A German based developer and manufacturer of mechanical samplers for limnology and oceanography. Founded in 1927 as 'Walter Schweder Precision Engineering', the company became 'HYDRO-BIOS Apparatebau GmbH' in 1960. In 1963, Hans Fischer joined the company and the company re-located to Kiel-Altenholz."
SDN:L35::MAN0203,http://vocab.nerc.ac.uk/collection/L35/current/MAN0203/,SMC Ship Motion Control,"Ship Motion Control (SMC) manufactures motion reference units for the marine and offshore oil and gas industry. The roll, pitch and heave motion reference units are used in dynamic positioning, active heave compensation, helideck monitoring system, and hydrographic applications. SMC also produces software systems for motion monitoring, helideck monitoring system and weather and met-ocean monitoring on-board offshore platforms and vessels. SMC was established in 2003 and is based out of Gzira, Malta."
SDN:L35::MAN0104,http://vocab.nerc.ac.uk/collection/L35/current/MAN0104/,Hemisphere GNSS,"A manufacturing company that specialises in satellite navigation and heading technology in the agricultural, marine, surveying, GIS mapping, and machine control markets. It was founded in 2013."
SDN:L35::MAN0110,http://vocab.nerc.ac.uk/collection/L35/current/MAN0110/,Van Walt,"A company providing equipment for groundwater, surface water, soil monitoring and data collection telemetry solutions. Founded in 1982, they have offices in the UK, New Zealand, Spain and South Africa."
SDN:L35::MAN0117,http://vocab.nerc.ac.uk/collection/L35/current/MAN0117/,Japan Radio Co.,A Japanese technology company that manufactures and distributes radio communication equipment. Founded in 1915.
SDN:L35::MAN0130,http://vocab.nerc.ac.uk/collection/L35/current/MAN0130/,Fritsch,A German based manufacturer of application-oriented laboratory instruments for sample preparation and particle sizing. Founded in 1920.
SDN:L35::MAN0053,http://vocab.nerc.ac.uk/collection/L35/current/MAN0053/,JFE Advantech,"A Japanese company based in Nishinomiya that manufactures and sells measuring instruments, water level gauges, and other diagnostic equipment. It was established in 1973 and is a subsidiary of Kawasaki Steel, now known as JFE Steel."
SDN:L35::MAN0040,http://vocab.nerc.ac.uk/collection/L35/current/MAN0040/,Kongsberg Mesotech,"The Canadian subsidiary of Kongsberg Maritime. It manufactures underwater acoustic instrumentation, supplying a global customer base for a wide range of applications. It started out in Vancouver in 1973, and was acquired by Simrad in 1996."
SDN:L35::MAN0312,http://vocab.nerc.ac.uk/collection/L35/current/MAN0312/,Ocean Imaging Systems,A US-based company specialising in the design and construction of high quality oceanographic imaging systems for both shallow and deep water applications. The Ocean Imaging Systems product line began in 2002 but some imaging products were originally designed by Benthos Inc. and have been redesigned and updated. OIS is a division of EP Oceanographic LLC.
SDN:L35::MAN0080,http://vocab.nerc.ac.uk/collection/L35/current/MAN0080/,Turner Designs,A company that specialises in developing fluorometers for environmental and industrial uses. It was founded in 1972.
SDN:L35::MAN0253,http://vocab.nerc.ac.uk/collection/L35/current/MAN0253/,SonTek,"A US company founded in California in 1992. SonTek was acquired by YSI in 2001, and in 2011 YSI merged with the analytics division of IIT Corp to form a new water company trading under Xylem. SonTek primarily manufactures acoustic doppler current profiling (ADCP) instrumentation for water velocity measurement in water body and laboratory settings."
SDN:L35::MAN0264,http://vocab.nerc.ac.uk/collection/L35/current/MAN0264/,Hanwha Vision,"Formerly known as Hanwha Techwin. A global vision solution provider providing optical design, image processing and cybersecurity technologies including IP cameras that support up to 8K resolution, video management systems, video and audio analytics, multi-sensor technologies, and device integration with a host of 3rd party application providers. These surveillance solutions are used globally, across a range of industries including retail, transportation, education, banking, healthcare, hospitality etc."
SDN:L35::MAN0227,http://vocab.nerc.ac.uk/collection/L35/current/MAN0227/,PerkinElmer,"A company focused on analytical instruments, lab technologies, diagnostic testing, laboratory services, informatics and cord blood banking. It was founded in 1937 by Richard Perkin and Charles Elmer in Manhattan, US."
SDN:L35::MAN0182,http://vocab.nerc.ac.uk/collection/L35/current/MAN0182/,Microsemi Symmetricom,A term to describe the acquisition relationship between Symmetricom and Microsemi. Symmetricom was a manufacturer of time synchronisation and timing technology. It was acquired by Microsemi in 2013.
SDN:L35::MAN0192,http://vocab.nerc.ac.uk/collection/L35/current/MAN0192/,"Sage Science, Inc.","Sage Science develops products to streamline and improve sample preparation workflows for DNA and protein analysis for the life sciences research markets. Founded in 2005 in Beverly, Massachusetts, United States."
SDN:L35::MAN0033,http://vocab.nerc.ac.uk/collection/L35/current/MAN0033/,Pro Oceanus,"A manufacturer of dissolved gas sensors. It was established from research in the Oceanography Department at Dalhousie University in 1998, which resulted in the GTD-Pro. Its headquarters are in Nova Scotia, Canada."
SDN:L35::MAN0308,http://vocab.nerc.ac.uk/collection/L35/current/MAN0308/,In Situ Inc.,"A US-based company founded in 1976, headquartered in Fort Collins, Colorado, specialising in the development of water monitoring instrumentation and software."
SDN:L35::MAN0032,http://vocab.nerc.ac.uk/collection/L35/current/MAN0032/,AML Oceanographic,"A Canadian manufacturer of SVPs, CTDs, and underway profiling systems for hydrographers and oceanographers that was established in 1974."
SDN:L35::MAN0248,http://vocab.nerc.ac.uk/collection/L35/current/MAN0248/,Smart Radio Holdings Ltd.,"Smart Radio Holdings Limited (formerly Shenzhen Yuantong Telecom Co. Ltd) is a designer and manufacturer of radio communication products for marine AIS, radio telemetry, data, voice, and video communications. It was founded in 2000."
SDN:L35::MAN0255,http://vocab.nerc.ac.uk/collection/L35/current/MAN0255/,Insite Pacific Inc.,"A US company founded in 1998 in San Diego, California. Insite Pacific manufactures and supplies a range of advanced video systems, designed for underwater applications and available in underwater housings operating to full ocean depth."
SDN:L35::MAN0259,http://vocab.nerc.ac.uk/collection/L35/current/MAN0259/,SubC Imaging,"A Canadian company based in Clarenville, Newfoundland and founded in 2010. SubC Imaging specialises in subsea imaging equipment and software for marine research, offshore oil and gas, aquaculture, and fisheries."
SDN:L35::MAN0266,http://vocab.nerc.ac.uk/collection/L35/current/MAN0266/,SIDUS Solutions LLC,"A US based manufacturer and designer specialising in subsea and hazardous area video monitoring. Established in 2010, from SIDUS Solutions Inc., which was founded in 2000."
SDN:L35::MAN0057,http://vocab.nerc.ac.uk/collection/L35/current/MAN0057/,Sequoia Scientific,"A manufacturing company in the United States which specialises in technologies for submersible and field measurements of particles and particle size distributions that was founded in 1995. The company is particularly notable for using laser diffraction technology, producing the LISST (Laser In-Situ Scattering and Transmissometry) series of measuring devices."
SDN:L35::MAN0082,http://vocab.nerc.ac.uk/collection/L35/current/MAN0082/,K.U.M.,K.U.M. Umwelt- und Meerestechnik Kiel GmbH is a German engineering company specialising in marine services and equipment for research.
SDN:L35::MAN0071,http://vocab.nerc.ac.uk/collection/L35/current/MAN0071/,Sound Metrics,"A company based in Bellevue, Washington, US, that designs and manufactures imaging sonars. The companys line of products can be deployed from vessels, ROVs (remotely operated vehicles), AUVs (autonomous underwater vehicles) and by divers. Founded in 2002."
SDN:L35::MAN0089,http://vocab.nerc.ac.uk/collection/L35/current/MAN0089/,Campbell Scientific,"A global manufacturer of environmental data loggers and data-acquisition systems, measurement and control products. It was founded in 1974 in Utah, U.S. by Eric and Evan Campbell. The first product marketed was the Model CA9 Path Averaging Laser Anemometer, which was developed for the U.S. Army, White Sands Missile Range, New Mexico."
SDN:L35::MAN0294,http://vocab.nerc.ac.uk/collection/L35/current/MAN0294/,Amersham plc,"A UK-based company founded in 1946, headquartered in Amersham, Buckinghamshire, specialising in the manufacturing of medical technology. Amersham is now a part of General Electric Healthcare Technologies Inc. following acquisition in 2003. Medical technology is still produced by GE Healthcare under the brand name of Amersham."
SDN:L35::MAN0127,http://vocab.nerc.ac.uk/collection/L35/current/MAN0127/,HORIBA Instruments,"The HORIBA Group of worldwide companies provides an extensive array of instruments and systems for applications ranging from automotive R and D, process and environmental monitoring, in-vitro medical diagnostics, semiconductor manufacturing and metrology, to a broad range of scientific R and D and QC measurements."
SDN:L35::MAN0217,http://vocab.nerc.ac.uk/collection/L35/current/MAN0217/,Plessey Environmental Systems,"A UK-based electronics, defence and communications company founded in 1917 as The Plessey Company. The company developed many specialist sub-divisions with many overseas bases. The San Diego division later became Plessey Environmental Systems, which was bought out by Grundy in 1980."
SDN:L35::MAN0139,http://vocab.nerc.ac.uk/collection/L35/current/MAN0139/,Orolia Spectracom,"A company of the Orolia group since 2007. Spectracom was originally founded in Rochester, New York USA in 1972. It is a manufacturer of precision time and frequency instruments and network-centric equipment used in a wide range of industries."
SDN:L35::MAN0133,http://vocab.nerc.ac.uk/collection/L35/current/MAN0133/,Raytheon Technologies Corporation,"A US based global aerospace and defense contractor and industrial corporation. The company researches, develops and manufactures advanced technology products, and was founded in 1922."
SDN:L35::MAN0003,http://vocab.nerc.ac.uk/collection/L35/current/MAN0003/,National Oceanography Centre,"A marine science research and technology institution based on two sites in Southampton and Liverpool, United Kingdom."
SDN:L35::MAN0078,http://vocab.nerc.ac.uk/collection/L35/current/MAN0078/,Scientific Fishery Systems,A US company that specialises in developing products and technologies for fisheries. It was founded in 1992.
SDN:L35::MAN0275,http://vocab.nerc.ac.uk/collection/L35/current/MAN0275/,"Ocean Instruments, Inc.","A designer and manufacturer of sampling equipment including box coring and multi-coring equipment worldwide, specialising in custom design and manufacture of marine equipment, miscellaneous sampling devices, and associated hardware and housings. Founded in 1947."
SDN:L35::MAN0285,http://vocab.nerc.ac.uk/collection/L35/current/MAN0285/,Forssea Robotics,"A French manufacturer of fully integrated robotics systems that include subsea engineering, robotics and autonomy, and visual intelligence solutions. Founded in 2016."
SDN:L35::MAN0297,http://vocab.nerc.ac.uk/collection/L35/current/MAN0297/,Czech Academy of Sciences,"Founded in 1992 by the Czech National Council as the Czech successor of the former Czechoslovak Academy of Sciences. The academy is the leading non-university public research institution in the Czech Republic. It conducts both fundamental and strategic applied research. It has three scientific divisions, namely the Division of Mathematics, Physics, and Earth Sciences, Division of Chemical and Life Sciences, and Division of Humanities and Social Sciences."
SDN:L35::MAN0214,http://vocab.nerc.ac.uk/collection/L35/current/MAN0214/,Applied Physics Systems,"An American company headquartered in California, originating in 1976. Applied Physics Systems specialises in the design and manufacture of high-performance magnetometers, directional and gamma sensors and complete Measurement While Drilling (MWD) systems, primarily for use in the oil and gas industry, horizontal directional drilling (HDD) and other scientific applications."
SDN:L35::MAN0223,http://vocab.nerc.ac.uk/collection/L35/current/MAN0223/,Consilium Marine and Safety AB,"A Swedish company established in 1912 specialising in the design and manufacturing of speed loggers. The marine and safety business area of the company was created in 2009. Consilium Marine and Safety AB now specialises in fire and gas detection, safety management and environmental monitoring systems for marine vessels."
SDN:L35::MAN0234,http://vocab.nerc.ac.uk/collection/L35/current/MAN0234/,Thies Clima,"A German company specialising in the development and supply of meteorological and other environmental measuring technology, for the weather forecasting and agricultural sectors, as well for air travel and the emergency services. Founded in 1945."
SDN:L35::MAN0239,http://vocab.nerc.ac.uk/collection/L35/current/MAN0239/,Theodor Friedrichs & Co. Meteorologische Geräte und Systeme GmbH,"A German company which specialises in the design and manufacture of meteorological sensors and systems, and test equipment for meteorological sensor calibration. The company was founded in 1953 in Schenefeld near Hamburg. In March 2022 parts of the company were taken over by the company METEK Meteorologische Messetechnik GmbH."
SDN:L35::MAN0245,http://vocab.nerc.ac.uk/collection/L35/current/MAN0245/,JASCO Applied Sciences,"A Canadian company which provides consulting and research services for assessing and mitigating underwater noise. The company originates in 1981, and specialises in developing and implementing acoustic technologies with applications in the energy, fisheries and defence sectors."
SDN:L35::MAN0153,http://vocab.nerc.ac.uk/collection/L35/current/MAN0153/,Kongsberg Seatex,A manufacturing subsidiary of Kongsberg that specialises in navigation; seismic spread; and onshore and space-based systems. It was founded in 1984.
SDN:L35::MAN0041,http://vocab.nerc.ac.uk/collection/L35/current/MAN0041/,Kipp and Zonen,"A company based in Delft, Netherlands, that develops, assembles and distributes instruments for measuring solar radiation parameters to monitor atmospheric properties for scientific purposes and renewable energy applications. It started out in the same city in 1830 as a pharmacy shop named 'Kipp' after its funder Petrus Jacobu Kipp. The company was re-named 'Kipp & Zonen', meaning 'Kipp and sons', when Kipp's sons took over the business in 1866. The company extended its specialisation to telephones and accessories for railway companies, until the first promotion of the thermopile in 1923; this marked Kipp & Zonen's shift towards solar radiation instruments, which persists to this day."
SDN:L35::MAN0049,http://vocab.nerc.ac.uk/collection/L35/current/MAN0049/,RBR,"A Canadian designer and manufacturer of oceanographic instruments, including sensors, loggers and compact systems."
SDN:L35::MAN0010,http://vocab.nerc.ac.uk/collection/L35/current/MAN0010/,Teledyne RD Instruments,"A Teledyne Marine brand, that specialises in Acoustic Doppler Current Profilers (ADCPs). It manufactures solutions for current profiling, wave measurement and precision underwater navigation applications. It was founded in 1982."
SDN:L35::MAN0154,http://vocab.nerc.ac.uk/collection/L35/current/MAN0154/,Kongsberg Simrad,A subsidiary of the Kongsberg Maritime that specialises in electronic equipment for professional fish-finding and underwater research such as hydrographic echo sounders. It was established in 1946 as Simrad Yachting.
SDN:L35::MAN0115,http://vocab.nerc.ac.uk/collection/L35/current/MAN0115/,Furuno Electric Co. Ltd,"A Japanese electronics company specialising in the manufacture and distribution of marine electronics systems, radar systems, fish finders and navigational instruments. Founded in 1938."
SDN:L35::MAN0158,http://vocab.nerc.ac.uk/collection/L35/current/MAN0158/,Maxim integrated,"An American, publicly traded company, founded in 1983, that designs, manufactures, and sells analog and mixed-signal integrated circuits. Maxim Integrated develops integrated circuits for the automotive, industrial, communications, consumer, and computing markets."
SDN:L35::MAN0052,http://vocab.nerc.ac.uk/collection/L35/current/MAN0052/,British Antarctic Survey,"A British organisation that enables research in the polar regions. It originated from the Falkland Islands Dependencies Survey (FIDS), and was renamed the British Antarctic Survey (BAS) in 1962. It became part of the Natural Environmental Research Council (NERC) in 1967. It is based in Cambridge, UK and operates research centres in the Antarctic, South Georgia and Arctic, research ships, research aircraft and various specialised vehicles and equipment."
SDN:L35::MAN0034,http://vocab.nerc.ac.uk/collection/L35/current/MAN0034/,SubCtech,"A German company that manufactures underwater technologies, subsea solutions and ocean monitoring systems to science and industries such as offshore oil and gas. The company specialises in Li-Ion batteries, pCO2 analysers and system solutions. It was founded by Dipl.-Phys. Stefan Marx in 2010."
SDN:L35::MAN0218,http://vocab.nerc.ac.uk/collection/L35/current/MAN0218/,"Safran Electronics and Defense, Malakoff","An international high-technology group, that designs, develops and manufactures aircraft engines, rocket engines as well as various aerospace and defense-related equipment and their components. It was formed by a merger between SNECMA and the defense electronics specialist SAGEM in 2005. Headquarters are based in Paris, France."
SDN:L35::MAN0048,http://vocab.nerc.ac.uk/collection/L35/current/MAN0048/,Nanometrics,"A Canadian company providing monitoring solutions and equipment for seismic monitoring and research, with offices in Ottawa, Calgary, Beijing and Houston. Founded in 1986."
SDN:L35::MAN0028,http://vocab.nerc.ac.uk/collection/L35/current/MAN0028/,Biospherical Instruments,"A research-orientated company founded in 1977 that specialises in the manufacture of scientific instrumentation and environmental monitoring, in particular, high quality optical instruments for the oceanographic, atmospheric, water quality, and biological sciences communities."
SDN:L35::MAN0062,http://vocab.nerc.ac.uk/collection/L35/current/MAN0062/,Sparton of Canada,"A subsidiary company of the Sparton Corporation formed in 1930. At the time, the Sparton Corporation was formally known as Sparks-Withington."
SDN:L35::MAN0225,http://vocab.nerc.ac.uk/collection/L35/current/MAN0225/,Knudsen Engineering Limited,"A Canadian company that specialises in the design and manufacturing of echosounders for hydrographic survey and mapping, pre/post dredging survey, ship navigation, oceanographic research, and sub-bottom profiling of the sea bottom sediment layers. It was founded in 1981."
SDN:L35::MAN0015,http://vocab.nerc.ac.uk/collection/L35/current/MAN0015/,Kongsberg Maritime,"A Norwegian technology subsidiary of the Kongsberg Group. It delivers systems for positioning, surveying, navigation and automation to merchant vessels and offshore installations. It was formed in 1997, consisting of the following companies: Kongsberg Simrad, Kongsberg Norcontrol, Kongsberg Norcontrol Simulation and Simrad. It has around 4000 staff and operates in 20 countries."
SDN:L35::MAN0112,http://vocab.nerc.ac.uk/collection/L35/current/MAN0112/,Braincon Corp.,"A company that designed and manufactured vehicles and instruments for measuring ocean proporties, based in Marion, Massachusetts. In operation between the 1960s and 1980s."
SDN:L35::MAN0120,http://vocab.nerc.ac.uk/collection/L35/current/MAN0120/,Teledyne TSS,"Based in Aberdeen, UK, Teledyne TSS specialises in the design, manufacture and support of marine products for applications including navigation, motion compensation, platform stabilisation, and subsea pipe and cable survey. Founded in 1903 as S.G. Brown Ltd, it eventually merged with TSS to become TSS International. It was subsequently purchased by Teledyne in 2008."
SDN:L35::MAN0150,http://vocab.nerc.ac.uk/collection/L35/current/MAN0150/,Hydroptic,"A manufacturer and distributor of systems designed for the collection, identification and enumeration of zooplankton and microscopic sediment particles in both fresh and salt water, including the ZooSCAN, UVP and Nemo systems. Established in 2007."
SDN:L35::MAN0042,http://vocab.nerc.ac.uk/collection/L35/current/MAN0042/,Agilent Technologies,"A company based in Santa Clara, California (USA), specialised in developing and manufacturing analytical instruments, software and services for life sciences, diagnostics and chemical laboratories worldwide. It was established in 1999 as a corporate spin-off of the Hewlett-Packard Company (HP)."
SDN:L35::MAN0050,http://vocab.nerc.ac.uk/collection/L35/current/MAN0050/,Electronic Instruments Ltd.,"A British company that was situated in Richmond, Surrey and manufactured electrical measuring instruments. It specialised in pH meters and was active between 1939-2000."
SDN:L35::MAN0269,http://vocab.nerc.ac.uk/collection/L35/current/MAN0269/,Skalar Analytical B.V.,"A Dutch instrument manufacturer established in 1965. Skalar manufactures a range of automated chemistry analyzers i.e. for the environmental, pharmaceutical, agricultural, detergent, food and beverage laboratory with a worldwide sales, support and distribution."
SDN:L35::MAN0093,http://vocab.nerc.ac.uk/collection/L35/current/MAN0093/,Yellow Springs Instrument Inc.,"A US-based company specialised in water sensing instrumentation for use in environmental monitoring. The company is a subsidiary of Xylem Inc. and was founded in Ohio, USA in 1948."
SDN:L35::MAN0011,http://vocab.nerc.ac.uk/collection/L35/current/MAN0011/,Sonardyne,"A UK-based, global company that designs and manufactures underwater acoustic positioning, inertial navigation, wireless communications and sonar technology systems. It was founded in 1971 by John Partridge. It is headquarted in Yately, UK."
SDN:L35::MAN0027,http://vocab.nerc.ac.uk/collection/L35/current/MAN0027/,Satlantic,"An ocean technology company and brand of Sea-Bird Scientific that develops optical sensors for aquatic research and water quality monitoring. The company was initially founded in 1990. Danaher acquired three ocean science instrumentation companies, Sea-Bird Electronics (2008), WET Labs (2010), and Satlantic (2011), which were then combined to form Sea-Bird Scientific."
SDN:L35::MAN0107,http://vocab.nerc.ac.uk/collection/L35/current/MAN0107/,Heitronics,"A company that develops, manufactures and distributes industry-specific systems and solutions for contactless temperature measurement (infrared radiation thermometers) with long-term stability of temperatures ranging from -100 to 3000 degrees Celsius. The product range is complemented by display and networking devices, accessories for mounting, adapting and protecting the instruments, calibration certification as well as configuration and evaluation software. Founded in 1995."
SDN:L35::MAN0128,http://vocab.nerc.ac.uk/collection/L35/current/MAN0128/,Microtrac,"Based in the USA, Microtrac is a pioneer and leading manufacturer of light scattering instruments for particle analysis. While Microtrac existed first as a business segment within a larger organization, the company Microtrac Inc. was ultimately founded in 1999."
SDN:L35::MAN0149,http://vocab.nerc.ac.uk/collection/L35/current/MAN0149/,"Yokogawa Fluid Imaging Technologies, Inc.","A manufacturer of flow imaging particle analysis solutions. Including the flagship product, the FlowCam. Founded in 1999. Fluid Imaging Technologies, Inc. changed its name to Yokogawa Fluid Imaging Technologies, Inc. on April 29, 2020 when it was acquired by Yokogawa Electric Corporation."
SDN:L35::MAN0043,http://vocab.nerc.ac.uk/collection/L35/current/MAN0043/,Metrohm,"A company based in Herisau, Switzerland, that manufactures high-precision instruments for chemical analysis. The Metrohm Group was founded in 1943; it includes Metrohm Applikon, specialised in online analysers, and Metrohm Autolab, focused on instruments for electrochemical research."
SDN:L35::MAN0219,http://vocab.nerc.ac.uk/collection/L35/current/MAN0219/,Bristol Industrial and Research Associates,"A UK-based company that designs, manufactures and distributes high quality meteorological sensors for professional markets, including aviation, offshore platforms and wind energy. Founded in 1975."
SDN:L35::MAN0256,http://vocab.nerc.ac.uk/collection/L35/current/MAN0256/,Nikon Corporation,"A Japanese company founded in 1917 and headquartered in Tokyo. Nikon specialises in the design, manufacture and sale of optical instruments and imaging products, including cameras, camera lenses, binoculars, microscopes, ophthalmic lenses, measurement instruments, and rifle and spotting scopes."
SDN:L35::MAN0244,http://vocab.nerc.ac.uk/collection/L35/current/MAN0244/,Axis Communications,"A Swedish manufacturer of network cameras, access control, and network audio devices for the physical security and video surveillance industries. Founded in 1983."
SDN:L35::MAN0270,http://vocab.nerc.ac.uk/collection/L35/current/MAN0270/,Royal Eijkelkamp B.V.,"A Dutch company established in 1911 specialising in measurement, monitoring, and sampling equipment for soil and water applications. Eijkelkamp is headquartered in the village of Giesbeek in The Netherlands."
SDN:L35::MAN0184,http://vocab.nerc.ac.uk/collection/L35/current/MAN0184/,Plymouth Marine Laboratory,"A UK-based marine science charity focused on providing evidence-based environmental solutions to societal challenges by applying cutting-edge, interdisciplinary research that benefits society and promotes stewardship of marine ecosystems. PML also has commercial trading subsidiary, PML Applications Ltd, which delivers services, products and solutions related to the marine environment in key sectors such as ballast water management and biofouling."
SDN:L35::MAN0068,http://vocab.nerc.ac.uk/collection/L35/current/MAN0068/,Nortek,"Nortek designs, develops and produces scientific instruments that apply the Doppler principle to underwater acoustics in order to measure water in motion, such as currents and waves."
SDN:L35::MAN0183,http://vocab.nerc.ac.uk/collection/L35/current/MAN0183/,Applied Acoustics Technologies,"A UK-based company with offices in the US specialising in the creation of subsea navigation, positioning and marine products. Founded in 1989."
SDN:L35::MAN0100,http://vocab.nerc.ac.uk/collection/L35/current/MAN0100/,Ocean Sonics,"An ocean technology company based in Nova Scotia, Canada. Ocean Sonics specialise in digital hydrophones for both discrete measurement and long term monitoring applications."
SDN:L35::MAN0138,http://vocab.nerc.ac.uk/collection/L35/current/MAN0138/,Northrop Grumman Sperry Marine,"A provider of navigation solutions, including radars, compass systems, steering systems, speed logs, integrated bridge and control systems. Established in 1997 from three well-known names in the marine industry: Sperry Gyrocompass, C. Plath and Decca. Formed part of the Northrop Grumman group in 2001."
SDN:L35::MAN0103,http://vocab.nerc.ac.uk/collection/L35/current/MAN0103/,GEOSense LLC,GEOSense is a developer and manufacturer of tools for professional geophysicists based in California. It was established in 1994.
SDN:L35::MAN0037,http://vocab.nerc.ac.uk/collection/L35/current/MAN0037/,R.M. Young,"A North American company that develops and manufactures meteorological instruments. It was founded in 1964 and is based in Michigan, USA."
SDN:L35::MAN0116,http://vocab.nerc.ac.uk/collection/L35/current/MAN0116/,HOBI Instrument Services,"A US-based company providing calibration, maintenance and repair of oceanographic and radiometric equipment formerly made by HOBI Labs Inc., which ceased operations in 2014. They also offer select built-to-order products."
SDN:L35::MAN0129,http://vocab.nerc.ac.uk/collection/L35/current/MAN0129/,Beckman Coutler,"A US based company providing healthcare systems, technologies and biomedical testing. An operating company of Danaher Corporation since 2011. Founded in 1935."
SDN:L35::MAN0004,http://vocab.nerc.ac.uk/collection/L35/current/MAN0004/,Chelsea Technologies Group,"Chelsea Technologies Group (CTG) is a UK limited company specialising in a range of sensors and systems for the oceanographic, maritime, environmental, defence, homeland security, and industrial process control markets. CTG was formerly Chelsea Instruments Ltd until April 2007."
SDN:L35::MAN0174,http://vocab.nerc.ac.uk/collection/L35/current/MAN0174/,Apollo Scitech,A company founded in 2001 that specialises in analysers for carbon dioxide parameters in aquatic systems.
SDN:L35::MAN0141,http://vocab.nerc.ac.uk/collection/L35/current/MAN0141/,Guralp Systems,"A UK based company that manufactures force-feedback, broadband seismometers, accelerometers and data acquisition systems for a range of research and industrial applications. Founded in 1987."
SDN:L35::MAN0257,http://vocab.nerc.ac.uk/collection/L35/current/MAN0257/,Ocean Presence Technologies,"A US company founded in 2006 and based in Santa Cruz, California, USA. Ocean Presence Technologies specialises in the design and manufacture of underwater camera systems with applications in ocean research, environmental monitoring and aquariums."
SDN:L35::MAN0262,http://vocab.nerc.ac.uk/collection/L35/current/MAN0262/,"GoPro, Inc",An American technology company founded in 2002. It manufactures action cameras and develops mobile apps and video-editing software.
